2025-04-06T08:03:09.057Z,timestamp,epoch,batch,loss,mae,zero_mae,non_zero_mae
2025-04-06T08:12:56.859Z,timestamp,epoch,batch,loss,mae,zero_mae,non_zero_mae
2025-04-06T08:16:25.455Z,timestamp,epoch,batch,loss,mae,zero_mae,non_zero_mae
2025-04-06T08:19:15.479Z,1,0,NaN,NaN,0.000000,0.000000
2025-04-06T08:23:46.450Z,timestamp,epoch,batch,loss,mae,zero_mae,non_zero_mae
2025-04-06T08:26:45.331Z,1,0,NaN,NaN,0.000000,0.000000
2025-04-06T08:28:44.081Z,2,0,NaN,NaN,0.000000,0.000000
2025-04-06T08:30:11.942Z,timestamp,epoch,batch,loss,mae,zero_mae,non_zero_mae
2025-04-06T08:35:41.687Z,timestamp,epoch,batch,loss,mae,zero_mae,non_zero_mae
2025-04-06T08:37:10.250Z,1,1,0.019814,0.090354,0.000000,0.000000
2025-04-06T08:38:07.078Z,1,2,0.000000,0.000000,0.000000,0.000000
2025-04-06T08:38:41.134Z,1,3,0.000000,0.000000,0.000000,0.000000
